time_berlin,price (MWh),demand (MW),temperature_2m_°C,wind_speed_100m_km/h,shortwave_radiation_W/m²
2025-09-13 12:00:00,0.0,51600.5,16.465,19.825,456.5
2025-09-13 13:00:00,-0.01,49877.5,17.359999999999996,21.715,527.3
2025-09-13 14:00:00,-0.01,47279.25,17.82,21.4,522.7
2025-09-13 15:00:00,-0.01,46804.25,17.935,22.18,492.3
2025-09-13 16:00:00,3.88,46233.75,17.904999999999998,21.755000000000003,422.85
2025-09-13 17:00:00,74.11,46830.0,17.405000000000005,20.76,282.3
2025-09-13 18:00:00,108.1,47356.5,16.564999999999998,20.205,182.15
2025-09-13 19:00:00,121.9,46383.0,15.255,20.08,78.45
2025-09-13 20:00:00,118.77,46130.0,13.995,20.135,9.95
2025-09-13 21:00:00,111.17,43521.25,13.37,21.175,0.0
2025-09-13 22:00:00,100.0,41866.5,13.025000000000002,21.825,0.0
2025-09-13 23:00:00,87.18,40132.25,12.755,21.96,0.0
2025-09-14 00:00:00,85.69,38156.0,12.5,21.950000000000003,0.0
2025-09-14 01:00:00,77.57,36502.75,12.31,21.425,0.0
2025-09-14 02:00:00,80.61,35807.75,11.989999999999998,21.48,0.0
2025-09-14 03:00:00,85.93,35593.75,11.87,21.355,0.0
2025-09-14 04:00:00,93.77,35134.25,11.68,20.97,0.0
2025-09-14 05:00:00,99.82,35585.75,11.37,21.685,0.0
2025-09-14 06:00:00,100.75,36328.25,11.260000000000002,20.985,0.0
2025-09-14 07:00:00,105.36,37768.5,11.15,20.1,0.3
2025-09-14 08:00:00,108.48,40930.25,11.46,19.12,26.85
2025-09-14 09:00:00,87.78,44283.0,12.165,19.14,95.45
2025-09-14 10:00:00,61.68,46725.25,13.05,18.19,201.05
2025-09-14 11:00:00,17.58,48036.25,13.945000000000002,17.940000000000005,293.9
2025-09-14 12:00:00,6.52,47309.75,14.839999999999998,18.79,386.75
2025-09-14 13:00:00,0.0,45829.75,15.57,19.695,444.1
2025-09-14 14:00:00,-0.01,43822.75,16.224999999999994,19.65,476.4
2025-09-14 15:00:00,0.0,42468.5,16.63,19.64,489.55
2025-09-14 16:00:00,19.33,42718.0,16.639999999999997,19.695,434.95
2025-09-14 17:00:00,98.2,44605.0,16.54,19.46,330.75
2025-09-14 18:00:00,124.34,46440.25,16.084999999999997,17.535,214.6
2025-09-14 19:00:00,153.29,47345.0,14.845000000000002,17.610000000000003,82.95
2025-09-14 20:00:00,126.01,47237.25,13.54,18.82,7.35
2025-09-14 21:00:00,97.37,45407.25,13.13,20.969999999999995,0.0
2025-09-14 22:00:00,77.02,43638.75,12.839999999999998,22.55,0.0
2025-09-14 23:00:00,14.27,42120.75,12.87,24.9,0.0
2025-09-15 00:00:00,20.0,40733.25,13.0,26.315,0.0
2025-09-15 01:00:00,3.87,39468.75,13.2,28.31,0.0
2025-09-15 02:00:00,1.39,39156.75,13.335,29.184999999999995,0.0
2025-09-15 03:00:00,0.01,39562.5,13.690000000000005,29.35,0.0
2025-09-15 04:00:00,0.0,40637.5,14.0,31.42,0.0
2025-09-15 05:00:00,0.9,44575.75,14.225,32.595,0.0
2025-09-15 06:00:00,20.27,52913.0,14.21,33.555,0.0
2025-09-15 07:00:00,54.31,58319.0,14.165,33.855,0.2
2025-09-15 08:00:00,40.4,61808.5,14.71,33.62,28.5
2025-09-15 09:00:00,0.9,63511.25,15.885,33.22000000000001,114.7
2025-09-15 10:00:00,-0.47,65196.5,16.93,32.61,218.15
2025-09-15 11:00:00,-2.61,66342.0,17.96,32.415,339.05
2025-09-15 12:00:00,-8.0,65117.5,18.97,34.135000000000005,442.55
2025-09-15 13:00:00,-14.27,63399.0,19.54,35.15,507.55
2025-09-15 14:00:00,-13.7,61112.5,19.66,35.42,518.2
2025-09-15 15:00:00,-8.9,59282.5,19.840000000000003,34.85,505.75
2025-09-15 16:00:00,-5.24,57942.0,19.635,34.38,444.2
2025-09-15 17:00:00,-0.53,59201.25,19.115,31.855,333.5
2025-09-15 18:00:00,14.01,59636.75,18.43,32.45,218.25
2025-09-15 19:00:00,53.93,58750.0,17.235,31.164999999999992,90.5
2025-09-15 20:00:00,47.37,57840.75,16.03,30.025,9.5
2025-09-15 21:00:00,5.33,54757.25,15.36,30.955000000000005,0.0
2025-09-15 22:00:00,2.91,51311.0,14.745,31.315,0.0
2025-09-15 23:00:00,0.06,48473.75,14.245,31.805,0.0
2025-09-16 00:00:00,-0.01,46336.75,13.919999999999998,32.55499999999999,0.0
2025-09-16 01:00:00,-0.09,44187.25,13.655,33.1,0.0
2025-09-16 02:00:00,-0.23,43214.5,13.39,33.47,0.0
2025-09-16 03:00:00,-1.05,43710.0,13.190000000000005,33.72,0.0
2025-09-16 04:00:00,-1.33,44737.25,12.845,34.755,0.0
2025-09-16 05:00:00,-0.01,49044.0,12.465,34.42,0.0
2025-09-16 06:00:00,2.32,55722.0,12.164999999999996,34.46,0.0
2025-09-16 07:00:00,16.21,59944.75,11.985,34.255,0.25
2025-09-16 08:00:00,3.81,62987.5,12.15,33.80499999999999,30.8
2025-09-16 09:00:00,-1.01,64900.25,12.705,34.33,114.45
2025-09-16 10:00:00,-5.11,66448.75,13.350000000000003,36.68,227.25
2025-09-16 11:00:00,-10.38,66051.0,13.98,36.3,314.75
2025-09-16 12:00:00,-20.05,64739.25,14.63,37.24,403.4
2025-09-16 13:00:00,-18.03,61991.0,15.255,36.75,460.65
2025-09-16 14:00:00,-11.17,60006.5,15.86,36.89,505.05
2025-09-16 15:00:00,-9.99,59480.5,15.720000000000002,35.015,464.6
2025-09-16 16:00:00,-3.24,58981.75,15.670000000000002,34.580000000000005,405.7
2025-09-16 17:00:00,0.0,59599.75,15.145,32.30000000000001,290.75
